# stamp_est0 stamp_est1 stamp_gt0 stamp_gt1 trans_error rot_error trans_relative_pose_gt rot_relative_pose_gt
1305031111.311547 1305031111.343397 1305031111.315700 1305031111.345700 0.005637 0.004583 0.011200 0.012906
1305031111.343397 1305031111.379134 1305031111.345700 1305031111.375700 0.012225 0.013244 0.011517 0.013128
1305031111.379134 1305031111.411296 1305031111.375700 1305031111.415700 0.009263 0.014425 0.015212 0.012412
1305031111.411296 1305031111.443386 1305031111.415700 1305031111.445700 0.005470 0.013063 0.012005 0.004363
1305031111.443386 1305031111.479259 1305031111.445700 1305031111.476000 0.021888 0.020388 0.013032 0.019081
1305031111.479259 1305031111.511264 1305031111.476000 1305031111.515700 0.012719 0.010466 0.017465 0.020932
1305031111.511264 1305031111.543250 1305031111.515700 1305031111.545800 0.002483 0.005708 0.013654 0.015725
1305031111.543250 1305031111.579237 1305031111.545800 1305031111.575800 0.007083 0.009431 0.013837 0.019533
1305031111.579237 1305031111.611271 1305031111.575800 1305031111.615700 0.017984 0.016364 0.017823 0.012916
1305031111.611271 1305031111.643395 1305031111.615700 1305031111.645700 0.026168 0.026097 0.014053 0.020062
1305031111.643395 1305031111.679320 1305031111.645700 1305031111.675700 0.013548 0.015059 0.013727 0.020663
1305031111.679320 1305031111.711760 1305031111.675700 1305031111.715700 0.006372 0.001223 0.018209 0.017386
1305031111.711760 1305031111.743386 1305031111.715700 1305031111.745700 0.003502 0.007425 0.014513 0.030942
1305031111.743386 1305031111.779423 1305031111.745700 1305031111.775700 0.006287 0.009196 0.013803 0.029724
1305031111.779423 1305031111.811406 1305031111.775700 1305031111.815700 0.009917 0.009949 0.017804 0.026615
1305031111.811406 1305031111.843299 1305031111.815700 1305031111.845800 0.006239 0.010777 0.013115 0.016717
1305031111.843299 1305031111.879442 1305031111.845800 1305031111.875700 0.001178 0.004418 0.012510 0.011310
1305031111.879442 1305031111.911354 1305031111.875700 1305031111.915700 0.020082 0.017583 0.016402 0.017457
1305031111.911354 1305031111.943300 1305031111.915700 1305031111.945700 0.004518 0.004498 0.012501 0.017948
1305031111.943300 1305031111.979449 1305031111.945700 1305031111.975800 0.012390 0.010115 0.012401 0.016209
1305031111.979449 1305031112.011433 1305031111.975800 1305031112.015700 0.003074 0.005279 0.016058 0.019756
1305031112.011433 1305031112.043270 1305031112.015700 1305031112.045800 0.006994 0.004048 0.012321 0.016505
1305031112.043270 1305031112.079339 1305031112.045800 1305031112.075700 0.006109 0.005824 0.012635 0.021203
1305031112.079339 1305031112.111423 1305031112.075700 1305031112.115700 0.011007 0.009944 0.016021 0.019577
1305031112.111423 1305031112.144342 1305031112.115700 1305031112.145700 0.008549 0.010175 0.012604 0.015921
1305031112.144342 1305031112.179390 1305031112.145700 1305031112.175700 0.002676 0.003604 0.012810 0.024081
1305031112.179390 1305031112.211254 1305031112.175700 1305031112.215800 0.007224 0.012506 0.017981 0.025315
1305031112.211254 1305031112.243369 1305031112.215800 1305031112.245700 0.005245 0.003403 0.013203 0.018875
1305031112.243369 1305031112.279353 1305031112.245700 1305031112.275700 0.012798 0.013628 0.013324 0.012116
1305031112.279353 1305031112.311312 1305031112.275700 1305031112.315700 0.006805 0.006668 0.016917 0.014123
1305031112.311312 1305031112.343323 1305031112.315700 1305031112.345800 0.004178 0.004633 0.012223 0.013593
1305031112.343323 1305031112.379360 1305031112.345800 1305031112.375700 0.004669 0.009112 0.011776 0.009020
1305031112.379360 1305031112.411442 1305031112.375700 1305031112.415700 0.002488 0.005702 0.014957 0.013927
1305031112.411442 1305031112.443391 1305031112.415700 1305031112.445700 0.009929 0.008557 0.010779 0.012078
1305031112.443391 1305031112.479418 1305031112.445700 1305031112.475700 0.004457 0.005586 0.010242 0.017899
1305031112.479418 1305031112.511504 1305031112.475700 1305031112.515700 0.005672 0.005786 0.012179 0.019992
1305031112.511504 1305031112.543212 1305031112.515700 1305031112.545900 0.002941 0.004329 0.008724 0.010864
1305031112.543212 1305031112.579252 1305031112.545900 1305031112.575700 0.002757 0.004884 0.008081 0.013099
1305031112.579252 1305031112.611261 1305031112.575700 1305031112.615700 0.009417 0.016144 0.011467 0.019647
1305031112.611261 1305031112.643246 1305031112.615700 1305031112.645800 0.004169 0.002361 0.007476 0.017413
1305031112.643246 1305031112.679952 1305031112.645800 1305031112.675800 0.004491 0.007190 0.006083 0.009202
1305031112.679952 1305031112.711251 1305031112.675800 1305031112.715700 0.004242 0.004310 0.006115 0.011617
1305031112.711251 1305031112.743245 1305031112.715700 1305031112.745700 0.008566 0.007619 0.003755 0.011490
1305031112.743245 1305031112.779310 1305031112.745700 1305031112.775700 0.005976 0.009351 0.002404 0.011859
1305031112.779310 1305031112.811310 1305031112.775700 1305031112.815700 0.014806 0.014108 0.003457 0.005831
1305031112.811310 1305031112.843286 1305031112.815700 1305031112.845700 0.006482 0.010028 0.003500 0.012718
1305031112.843286 1305031112.879421 1305031112.845700 1305031112.875700 0.004482 0.008212 0.003906 0.008074
1305031112.879421 1305031112.911411 1305031112.875700 1305031112.915700 0.010970 0.012592 0.006054 0.012788
1305031112.911411 1305031112.943321 1305031112.915700 1305031112.945700 0.004476 0.002452 0.006210 0.010474
1305031112.943321 1305031112.979278 1305031112.945700 1305031112.975700 0.002870 0.006923 0.006634 0.006863
1305031112.979278 1305031113.011353 1305031112.975700 1305031113.015700 0.005832 0.005214 0.010431 0.009327
1305031113.011353 1305031113.043231 1305031113.015700 1305031113.045800 0.003151 0.000955 0.009058 0.010561
1305031113.043231 1305031113.079251 1305031113.045800 1305031113.075700 0.012423 0.014859 0.010049 0.014212
1305031113.079251 1305031113.111316 1305031113.075700 1305031113.115700 0.007626 0.004745 0.014370 0.014060
1305031113.111316 1305031113.143306 1305031113.115700 1305031113.145700 0.009595 0.012267 0.010892 0.009808
1305031113.143306 1305031113.179343 1305031113.145700 1305031113.175700 0.008256 0.005026 0.011487 0.005949
1305031113.179343 1305031113.211259 1305031113.175700 1305031113.215900 0.005250 0.011054 0.015807 0.016382
1305031113.211259 1305031113.243227 1305031113.215900 1305031113.245700 0.008231 0.008015 0.012905 0.014330
1305031113.243227 1305031113.279312 1305031113.245700 1305031113.275700 0.010735 0.012071 0.013036 0.009364
1305031113.279312 1305031113.311452 1305031113.275700 1305031113.315700 0.005556 0.011639 0.018799 0.024972
1305031113.311452 1305031113.343252 1305031113.315700 1305031113.345700 0.012448 0.013535 0.015520 0.016115
1305031113.343252 1305031113.379312 1305031113.345700 1305031113.375700 0.008193 0.007062 0.015843 0.017871
1305031113.379312 1305031113.411625 1305031113.375700 1305031113.415700 0.007294 0.007903 0.021840 0.014521
1305031113.411625 1305031113.443266 1305031113.415700 1305031113.445700 0.009246 0.009874 0.016586 0.017221
1305031113.443266 1305031113.479311 1305031113.445700 1305031113.475700 0.005092 0.004797 0.016661 0.015913
1305031113.479311 1305031113.511523 1305031113.475700 1305031113.515700 0.002829 0.002691 0.021373 0.014364
1305031113.511523 1305031113.543242 1305031113.515700 1305031113.545700 0.004909 0.008135 0.015677 0.013333
1305031113.543242 1305031113.579301 1305031113.545700 1305031113.575700 0.003923 0.004617 0.015364 0.011132
1305031113.579301 1305031113.611268 1305031113.575700 1305031113.615800 0.004537 0.002464 0.019528 0.012682
1305031113.611268 1305031113.643222 1305031113.615800 1305031113.645700 0.003092 0.004859 0.013705 0.009899
1305031113.643222 1305031113.679288 1305031113.645700 1305031113.675700 0.001670 0.002747 0.013624 0.007380
1305031113.679288 1305031113.711931 1305031113.675700 1305031113.715700 0.005536 0.003940 0.017403 0.011336
1305031113.711931 1305031113.743590 1305031113.715700 1305031113.745800 0.002425 0.002046 0.012686 0.012041
1305031113.743590 1305031113.779320 1305031113.745800 1305031113.775700 0.006304 0.004940 0.012340 0.009408
1305031113.779320 1305031113.811237 1305031113.775700 1305031113.815700 0.004743 0.002768 0.016537 0.006254
1305031113.811237 1305031113.843295 1305031113.815700 1305031113.845700 0.002044 0.002776 0.012382 0.009646
1305031113.843295 1305031113.879281 1305031113.845700 1305031113.875700 0.010841 0.009284 0.012481 0.009921
1305031113.879281 1305031113.911290 1305031113.875700 1305031113.915700 0.008817 0.005341 0.016505 0.006563
1305031113.911290 1305031113.943291 1305031113.915700 1305031113.945700 0.002118 0.003075 0.012759 0.010381
1305031113.943291 1305031113.979293 1305031113.945700 1305031113.975700 0.002307 0.001298 0.012961 0.012859
1305031113.979293 1305031114.011257 1305031113.975700 1305031114.015700 0.003790 0.007653 0.017339 0.016398
1305031114.011257 1305031114.043301 1305031114.015700 1305031114.045700 0.006062 0.004299 0.012878 0.007454
1305031114.043301 1305031114.079285 1305031114.045700 1305031114.075700 0.002903 0.000679 0.013063 0.010495
1305031114.079285 1305031114.111263 1305031114.075700 1305031114.115700 0.006274 0.005232 0.017150 0.016630
1305031114.111263 1305031114.143284 1305031114.115700 1305031114.145700 0.002018 0.005925 0.012657 0.009773
1305031114.143284 1305031114.179337 1305031114.145700 1305031114.175700 0.005916 0.008562 0.012300 0.008665
1305031114.179337 1305031114.211303 1305031114.175700 1305031114.215700 0.008167 0.009474 0.016299 0.007952
1305031114.211303 1305031114.243337 1305031114.215700 1305031114.245600 0.007248 0.005198 0.011965 0.011456
1305031114.243337 1305031114.279390 1305031114.245600 1305031114.275700 0.004835 0.003659 0.011597 0.012087
1305031114.279390 1305031114.311429 1305031114.275700 1305031114.315700 0.004309 0.002700 0.015113 0.018843
1305031114.311429 1305031114.343331 1305031114.315700 1305031114.345700 0.006343 0.008089 0.010936 0.008837
1305031114.343331 1305031114.379320 1305031114.345700 1305031114.375700 0.002196 0.003555 0.010539 0.008184
1305031114.379320 1305031114.411397 1305031114.375700 1305031114.415700 0.001568 0.004796 0.013327 0.011602
1305031114.411397 1305031114.443345 1305031114.415700 1305031114.445600 0.002539 0.002035 0.009216 0.010036
1305031114.443345 1305031114.479332 1305031114.445600 1305031114.475700 0.003885 0.002635 0.009340 0.013915
1305031114.479332 1305031114.511266 1305031114.475700 1305031114.515700 0.006120 0.002997 0.010676 0.017293
1305031114.511266 1305031114.543236 1305031114.515700 1305031114.545700 0.001923 0.007552 0.006801 0.008295
1305031114.543236 1305031114.579237 1305031114.545700 1305031114.575600 0.001343 0.002750 0.005605 0.007304
1305031114.579237 1305031114.611391 1305031114.575600 1305031114.615700 0.003166 0.004565 0.007063 0.010683
1305031114.611391 1305031114.644136 1305031114.615700 1305031114.645600 0.004293 0.004902 0.004642 0.011429
1305031114.644136 1305031114.679251 1305031114.645600 1305031114.675700 0.003178 0.002467 0.004080 0.013511
1305031114.679251 1305031114.711306 1305031114.675700 1305031114.715700 0.004351 0.003030 0.003723 0.008407
1305031114.711306 1305031114.743200 1305031114.715700 1305031114.745700 0.001891 0.001280 0.001921 0.009974
1305031114.743200 1305031114.779289 1305031114.745700 1305031114.775700 0.003613 0.004078 0.000781 0.006653
1305031114.779289 1305031114.811303 1305031114.775700 1305031114.815600 0.002640 0.004200 0.001500 0.004368
1305031114.811303 1305031114.843208 1305031114.815600 1305031114.845700 0.002879 0.002371 0.002081 0.004256
1305031114.843208 1305031114.879281 1305031114.845700 1305031114.875700 0.004377 0.003475 0.003259 0.002423
1305031114.879281 1305031114.912879 1305031114.875700 1305031114.915700 0.003053 0.001609 0.005731 0.003341
1305031114.912879 1305031114.943234 1305031114.915700 1305031114.945600 0.002799 0.003629 0.005924 0.003053
1305031114.943234 1305031114.979280 1305031114.945600 1305031114.975700 0.000840 0.002376 0.006921 0.004267
1305031114.979280 1305031115.011300 1305031114.975700 1305031115.015700 0.004183 0.005999 0.010687 0.011989
1305031115.011300 1305031115.043508 1305031115.015700 1305031115.045700 0.007039 0.006615 0.009098 0.005329
1305031115.043508 1305031115.079238 1305031115.045700 1305031115.075600 0.005075 0.003780 0.009770 0.002938
1305031115.079238 1305031115.111230 1305031115.075600 1305031115.115700 0.006634 0.011581 0.014947 0.017633
1305031115.111230 1305031115.143275 1305031115.115700 1305031115.145700 0.002740 0.007056 0.011835 0.013617
1305031115.143275 1305031115.179440 1305031115.145700 1305031115.175600 0.006523 0.007079 0.012088 0.004136
1305031115.179440 1305031115.211374 1305031115.175600 1305031115.215700 0.012201 0.016145 0.017609 0.012828
1305031115.211374 1305031115.243297 1305031115.215700 1305031115.245700 0.002756 0.006694 0.014533 0.012433
1305031115.243297 1305031115.279966 1305031115.245700 1305031115.275700 0.013542 0.015988 0.015340 0.010455
1305031115.279966 1305031115.311704 1305031115.275700 1305031115.315600 0.017694 0.023169 0.020727 0.021397
1305031115.311704 1305031115.343235 1305031115.315600 1305031115.345600 0.006260 0.006391 0.015917 0.015340
1305031115.343235 1305031115.379166 1305031115.345600 1305031115.375700 0.014446 0.018361 0.015288 0.015253
1305031115.379166 1305031115.411237 1305031115.375700 1305031115.415700 0.007273 0.006334 0.020743 0.022834
1305031115.411237 1305031115.443159 1305031115.415700 1305031115.445700 0.013291 0.014107 0.016249 0.013251
1305031115.443159 1305031115.479241 1305031115.445700 1305031115.475600 0.006958 0.009392 0.016334 0.014107
1305031115.479241 1305031115.511253 1305031115.475600 1305031115.515600 0.014230 0.026717 0.022824 0.021900
1305031115.511253 1305031115.543604 1305031115.515600 1305031115.545700 0.001152 0.005138 0.017804 0.024957
1305031115.543604 1305031115.579315 1305031115.545700 1305031115.575700 0.005695 0.007888 0.016909 0.018448
1305031115.579315 1305031115.611424 1305031115.575700 1305031115.615700 0.008510 0.004526 0.022352 0.018614
1305031115.611424 1305031115.643254 1305031115.615700 1305031115.645700 0.004140 0.003680 0.016461 0.016863
1305031115.643254 1305031115.679241 1305031115.645700 1305031115.675700 0.012604 0.013991 0.015993 0.018325
1305031115.679241 1305031115.711320 1305031115.675700 1305031115.715700 0.004598 0.011400 0.021233 0.022618
1305031115.711320 1305031115.743250 1305031115.715700 1305031115.745700 0.013268 0.011815 0.015771 0.019004
1305031115.743250 1305031115.779425 1305031115.745700 1305031115.775700 0.001592 0.006238 0.015460 0.019722
1305031115.779425 1305031115.811277 1305031115.775700 1305031115.815600 0.007506 0.006604 0.020382 0.028471
1305031115.811277 1305031115.843224 1305031115.815600 1305031115.845700 0.005792 0.005646 0.014469 0.020508
1305031115.843224 1305031115.879198 1305031115.845700 1305031115.875600 0.009137 0.013484 0.014037 0.014836
1305031115.879198 1305031115.911118 1305031115.875600 1305031115.915600 0.007219 0.012210 0.017788 0.016839
1305031115.911118 1305031115.943311 1305031115.915600 1305031115.945700 0.002562 0.002389 0.013105 0.016694
1305031115.943311 1305031115.980740 1305031115.945700 1305031115.985700 0.003637 0.006992 0.017129 0.018008
1305031115.980740 1305031116.011379 1305031115.985700 1305031116.015600 0.006926 0.010299 0.012570 0.023136
1305031116.011379 1305031116.043164 1305031116.015600 1305031116.045700 0.002569 0.007485 0.012423 0.021886
1305031116.043164 1305031116.080030 1305031116.045700 1305031116.075700 0.008277 0.012447 0.012114 0.021299
1305031116.080030 1305031116.111300 1305031116.075700 1305031116.115700 0.003927 0.009128 0.016036 0.026182
1305031116.111300 1305031116.143441 1305031116.115700 1305031116.145700 0.005691 0.008105 0.011205 0.015908
1305031116.143441 1305031116.179572 1305031116.145700 1305031116.175700 0.003725 0.005263 0.011203 0.009278
1305031116.179572 1305031116.211299 1305031116.175700 1305031116.215700 0.003501 0.005176 0.014177 0.016592
1305031116.211299 1305031116.243320 1305031116.215700 1305031116.245700 0.013284 0.013259 0.010370 0.013319
1305031116.243320 1305031116.279385 1305031116.245700 1305031116.275700 0.007251 0.006194 0.010058 0.017045
1305031116.279385 1305031116.311336 1305031116.275700 1305031116.315600 0.009543 0.006484 0.011937 0.021568
1305031116.311336 1305031116.343292 1305031116.315600 1305031116.345700 0.015831 0.020222 0.007312 0.008224
1305031116.343292 1305031116.379384 1305031116.345700 1305031116.375700 0.002178 0.003331 0.006015 0.012867
1305031116.379384 1305031116.411333 1305031116.375700 1305031116.415700 0.015701 0.017862 0.005945 0.013959
1305031116.411333 1305031116.443369 1305031116.415700 1305031116.445600 0.009577 0.010384 0.002335 0.017820
1305031116.443369 1305031116.479850 1305031116.445600 1305031116.475700 0.008881 0.008475 0.002035 0.004980
1305031116.479850 1305031116.511205 1305031116.475700 1305031116.515700 0.004947 0.004606 0.005006 0.012223
1305031116.511205 1305031116.543262 1305031116.515700 1305031116.545600 0.006749 0.007766 0.005969 0.008141
1305031116.543262 1305031116.579313 1305031116.545600 1305031116.575700 0.011005 0.010461 0.007977 0.007158
1305031116.579313 1305031116.611261 1305031116.575700 1305031116.615700 0.012556 0.016156 0.013552 0.023302
1305031116.611261 1305031116.643355 1305031116.615700 1305031116.645700 0.007158 0.005826 0.011858 0.022605
1305031116.643355 1305031116.679281 1305031116.645700 1305031116.675600 0.003059 0.004783 0.012777 0.018367
1305031116.679281 1305031116.711634 1305031116.675600 1305031116.715700 0.002744 0.004422 0.018489 0.025161
1305031116.711634 1305031116.743291 1305031116.715700 1305031116.745700 0.001831 0.003781 0.014528 0.022546
1305031116.743291 1305031116.779298 1305031116.745700 1305031116.775700 0.001516 0.001961 0.014728 0.020574
1305031116.779298 1305031116.811318 1305031116.775700 1305031116.815600 0.004667 0.015052 0.020062 0.025491
1305031116.811318 1305031116.846089 1305031116.815600 1305031116.845600 0.004018 0.005394 0.015608 0.023584
1305031116.846089 1305031116.880165 1305031116.845600 1305031116.875700 0.001497 0.007023 0.016016 0.017965
1305031116.880165 1305031116.912044 1305031116.875700 1305031116.915700 0.009546 0.007764 0.021959 0.026051
1305031116.912044 1305031116.943296 1305031116.915700 1305031116.945600 0.015866 0.009195 0.016522 0.033133
1305031116.943296 1305031116.979351 1305031116.945600 1305031116.975600 0.009844 0.009214 0.016961 0.026498
1305031116.979351 1305031117.011382 1305031116.975600 1305031117.015700 0.007430 0.003585 0.021479 0.032855
1305031117.011382 1305031117.043261 1305031117.015700 1305031117.045700 0.011645 0.010122 0.015083 0.019833
1305031117.043261 1305031117.079520 1305031117.045700 1305031117.075700 0.005686 0.002420 0.013847 0.019847
1305031117.079520 1305031117.111238 1305031117.075700 1305031117.115900 0.006673 0.007969 0.017127 0.025515
1305031117.111238 1305031117.143218 1305031117.115900 1305031117.145700 0.004460 0.009614 0.011617 0.017341
1305031117.143218 1305031117.179264 1305031117.145700 1305031117.175600 0.009231 0.011377 0.009604 0.018297
1305031117.179264 1305031117.211361 1305031117.175600 1305031117.215700 0.005057 0.005987 0.009538 0.011599
1305031117.211361 1305031117.243277 1305031117.215700 1305031117.245600 0.006878 0.009344 0.005611 0.011650
1305031117.243277 1305031117.279299 1305031117.245600 1305031117.275600 0.006257 0.008572 0.003896 0.010556
1305031117.279299 1305031117.311200 1305031117.275600 1305031117.315600 0.003183 0.002846 0.003575 0.008231
1305031117.311200 1305031117.343243 1305031117.315600 1305031117.345700 0.003320 0.005717 0.001972 0.001549
1305031117.343243 1305031117.379454 1305031117.345700 1305031117.375700 0.004148 0.002591 0.002454 0.001216
1305031117.379454 1305031117.411221 1305031117.375700 1305031117.415600 0.002369 0.004103 0.004496 0.006989
1305031117.411221 1305031117.443274 1305031117.415600 1305031117.445600 0.002185 0.002723 0.004069 0.005448
1305031117.443274 1305031117.479403 1305031117.445600 1305031117.475700 0.001887 0.000991 0.004835 0.004463
1305031117.479403 1305031117.511325 1305031117.475700 1305031117.515600 0.001584 0.005722 0.007517 0.010892
1305031117.511325 1305031117.544285 1305031117.515600 1305031117.545600 0.001321 0.004324 0.006042 0.006069
1305031117.544285 1305031117.579155 1305031117.545600 1305031117.575700 0.001563 0.002382 0.006457 0.004737
1305031117.579155 1305031117.611159 1305031117.575700 1305031117.615700 0.003050 0.001211 0.009709 0.005738
1305031117.611159 1305031117.643252 1305031117.615700 1305031117.645700 0.002668 0.002046 0.007688 0.006033
1305031117.643252 1305031117.679262 1305031117.645700 1305031117.675600 0.002404 0.005385 0.008110 0.006657
1305031117.679262 1305031117.711184 1305031117.675600 1305031117.715600 0.002189 0.003583 0.011305 0.009953
1305031117.711184 1305031117.743184 1305031117.715600 1305031117.745700 0.003072 0.003348 0.009144 0.006577
1305031117.743184 1305031117.779467 1305031117.745700 1305031117.775700 0.002186 0.006085 0.009096 0.006864
1305031117.779467 1305031117.811320 1305031117.775700 1305031117.815600 0.002506 0.009817 0.013196 0.009194
1305031117.811320 1305031117.843291 1305031117.815600 1305031117.845700 0.002329 0.005967 0.009733 0.004372
1305031117.843291 1305031117.879451 1305031117.845700 1305031117.875700 0.004438 0.004078 0.010199 0.006203
1305031117.879451 1305031117.911407 1305031117.875700 1305031117.915600 0.004752 0.003151 0.013469 0.004071
1305031117.911407 1305031117.943253 1305031117.915600 1305031117.945600 0.003700 0.003877 0.010216 0.003830
1305031117.943253 1305031117.979228 1305031117.945600 1305031117.975600 0.002365 0.003161 0.010196 0.005976
1305031117.979228 1305031118.011228 1305031117.975600 1305031118.015700 0.002541 0.003066 0.013634 0.003136
1305031118.011228 1305031118.043521 1305031118.015700 1305031118.045700 0.001276 0.001347 0.010439 0.002970
1305031118.043521 1305031118.079334 1305031118.045700 1305031118.075700 0.003095 0.002431 0.009901 0.004062
1305031118.079334 1305031118.111217 1305031118.075700 1305031118.115600 0.005838 0.008865 0.013439 0.013061
1305031118.111217 1305031118.143256 1305031118.115600 1305031118.145700 0.006289 0.008005 0.009705 0.007518
1305031118.143256 1305031118.179323 1305031118.145700 1305031118.175600 0.005774 0.003613 0.009662 0.006153
1305031118.179323 1305031118.211202 1305031118.175600 1305031118.215600 0.004471 0.005581 0.012497 0.010497
1305031118.211202 1305031118.243173 1305031118.215600 1305031118.245600 0.002254 0.005600 0.008938 0.003399
1305031118.243173 1305031118.279194 1305031118.245600 1305031118.275700 0.004937 0.005319 0.008958 0.009679
1305031118.279194 1305031118.311299 1305031118.275700 1305031118.315600 0.004492 0.002965 0.011267 0.015060
1305031118.311299 1305031118.343324 1305031118.315600 1305031118.345700 0.004392 0.006788 0.007747 0.006939
1305031118.343324 1305031118.379208 1305031118.345700 1305031118.375600 0.004441 0.004326 0.006869 0.006817
1305031118.379208 1305031118.411296 1305031118.375600 1305031118.415600 0.005873 0.005299 0.007763 0.007104
1305031118.411296 1305031118.445692 1305031118.415600 1305031118.445700 0.002651 0.004083 0.004346 0.006293
1305031118.445692 1305031118.479285 1305031118.445700 1305031118.475700 0.001550 0.002594 0.003176 0.004186
1305031118.479285 1305031118.511255 1305031118.475700 1305031118.515600 0.002962 0.001424 0.002583 0.004647
1305031118.511255 1305031118.544414 1305031118.515600 1305031118.545600 0.002786 0.002809 0.002214 0.004288
1305031118.544414 1305031118.579285 1305031118.545600 1305031118.575600 0.002524 0.001506 0.003050 0.003605
1305031118.579285 1305031118.616142 1305031118.575600 1305031118.615600 0.001141 0.002435 0.005877 0.007413
1305031118.616142 1305031118.645325 1305031118.615600 1305031118.645600 0.001872 0.002223 0.006064 0.007244
1305031118.645325 1305031118.679295 1305031118.645600 1305031118.675600 0.003869 0.002251 0.006848 0.004774
1305031118.679295 1305031118.711421 1305031118.675600 1305031118.715600 0.008205 0.006230 0.010721 0.007676
1305031118.711421 1305031118.746770 1305031118.715600 1305031118.745600 0.007448 0.007002 0.008645 0.008899
1305031118.746770 1305031118.779277 1305031118.745600 1305031118.775600 0.013363 0.012347 0.009546 0.010798
1305031118.779277 1305031118.811221 1305031118.775600 1305031118.815600 0.015175 0.011769 0.014267 0.005157
1305031118.811221 1305031118.846753 1305031118.815600 1305031118.845600 0.002080 0.003449 0.011050 0.010155
1305031118.846753 1305031118.879208 1305031118.845600 1305031118.875600 0.011828 0.007601 0.012049 0.006352
1305031118.879208 1305031118.911177 1305031118.875600 1305031118.915600 0.011972 0.009312 0.016431 0.005701
1305031118.911177 1305031118.946974 1305031118.915600 1305031118.945600 0.003238 0.002589 0.012482 0.005404
1305031118.946974 1305031118.979374 1305031118.945600 1305031118.975600 0.007042 0.006406 0.012676 0.009588
1305031118.979374 1305031119.011363 1305031118.975600 1305031119.015700 0.004438 0.001346 0.016926 0.006875
1305031119.011363 1305031119.047172 1305031119.015700 1305031119.045600 0.003409 0.003330 0.012485 0.001853
1305031119.047172 1305031119.079223 1305031119.045600 1305031119.075700 0.003113 0.004070 0.012055 0.005685
1305031119.079223 1305031119.111328 1305031119.075700 1305031119.115600 0.004850 0.002805 0.016161 0.009011
1305031119.111328 1305031119.147616 1305031119.115600 1305031119.145700 0.002905 0.003726 0.011735 0.006076
1305031119.147616 1305031119.179226 1305031119.145700 1305031119.175700 0.006209 0.006699 0.011528 0.007810
1305031119.179226 1305031119.211364 1305031119.175700 1305031119.215600 0.002440 0.003229 0.014684 0.009562
1305031119.211364 1305031119.247399 1305031119.215600 1305031119.245700 0.002743 0.001117 0.010406 0.002800
1305031119.247399 1305031119.279212 1305031119.245700 1305031119.275600 0.002080 0.006828 0.010698 0.004804
1305031119.279212 1305031119.311212 1305031119.275600 1305031119.315600 0.003757 0.002851 0.013448 0.006395
1305031119.311212 1305031119.347741 1305031119.315600 1305031119.345700 0.000739 0.002430 0.009636 0.005224
1305031119.347741 1305031119.379239 1305031119.345700 1305031119.375600 0.004824 0.005469 0.009851 0.004171
1305031119.379239 1305031119.411484 1305031119.375600 1305031119.415600 0.006911 0.007020 0.013450 0.004829
1305031119.411484 1305031119.447706 1305031119.415600 1305031119.445600 0.001145 0.002996 0.010090 0.003809
1305031119.447706 1305031119.479267 1305031119.445600 1305031119.475600 0.002836 0.003381 0.010414 0.005407
1305031119.479267 1305031119.511240 1305031119.475600 1305031119.515700 0.002319 0.002751 0.014116 0.002835
1305031119.511240 1305031119.547382 1305031119.515700 1305031119.545600 0.001300 0.002583 0.010487 0.003033
1305031119.547382 1305031119.579559 1305031119.545600 1305031119.575600 0.009084 0.008328 0.010670 0.007010
1305031119.579559 1305031119.615017 1305031119.575600 1305031119.615600 0.007235 0.005092 0.014127 0.005860
1305031119.615017 1305031119.647903 1305031119.615600 1305031119.645600 0.006419 0.006760 0.010818 0.007345
1305031119.647903 1305031119.679208 1305031119.645600 1305031119.675600 0.004797 0.004225 0.010567 0.008918
1305031119.679208 1305031119.715232 1305031119.675600 1305031119.715700 0.005499 0.002748 0.013759 0.018134
1305031119.715232 1305031119.747193 1305031119.715700 1305031119.745700 0.006786 0.010078 0.009848 0.006437
1305031119.747193 1305031119.779169 1305031119.745700 1305031119.775600 0.002023 0.002531 0.009616 0.005813
1305031119.779169 1305031119.814537 1305031119.775600 1305031119.815600 0.002756 0.005513 0.012514 0.013237
1305031119.814537 1305031119.847429 1305031119.815600 1305031119.845600 0.002947 0.004577 0.008815 0.006006
1305031119.847429 1305031119.879214 1305031119.845600 1305031119.875700 0.002982 0.006477 0.008499 0.006563
1305031119.879214 1305031119.911401 1305031119.875700 1305031119.915500 0.006016 0.012072 0.011005 0.007023
1305031119.911401 1305031119.947392 1305031119.915500 1305031119.945600 0.000866 0.004104 0.007254 0.005817
1305031119.947392 1305031119.979537 1305031119.945600 1305031119.975600 0.001382 0.003597 0.006948 0.007579
1305031119.979537 1305031120.015264 1305031119.975600 1305031120.015600 0.001684 0.006538 0.008348 0.017404
1305031120.015264 1305031120.047290 1305031120.015600 1305031120.045600 0.004245 0.007880 0.004579 0.005909
1305031120.047290 1305031120.079418 1305031120.045600 1305031120.075600 0.005041 0.007478 0.003396 0.006948
1305031120.079418 1305031120.115232 1305031120.075600 1305031120.115600 0.005126 0.009298 0.002186 0.009370
1305031120.115232 1305031120.148157 1305031120.115600 1305031120.145600 0.004091 0.008135 0.000900 0.002749
1305031120.148157 1305031120.179246 1305031120.145600 1305031120.175600 0.005375 0.006545 0.002748 0.006805
1305031120.179246 1305031120.215249 1305031120.175600 1305031120.215600 0.005430 0.009879 0.005695 0.011718
1305031120.215249 1305031120.248003 1305031120.215600 1305031120.245600 0.005291 0.008229 0.005605 0.005436
