# stamp_est0 stamp_est1 stamp_gt0 stamp_gt1 trans_error rot_error trans_relative_pose_gt rot_relative_pose_gt
1305031111.279308 1305031111.311547 1305031111.275700 1305031111.315700 0.016411 0.014568 0.014409 0.005389
1305031111.311547 1305031111.343397 1305031111.315700 1305031111.345700 0.005587 0.007221 0.011200 0.012906
1305031111.343397 1305031111.379134 1305031111.345700 1305031111.375700 0.012416 0.014653 0.011517 0.013128
1305031111.379134 1305031111.411296 1305031111.375700 1305031111.415700 0.012132 0.015938 0.015212 0.012412
1305031111.411296 1305031111.443386 1305031111.415700 1305031111.445700 0.007390 0.013393 0.012005 0.004363
1305031111.443386 1305031111.479259 1305031111.445700 1305031111.476000 0.008913 0.007411 0.013032 0.019081
1305031111.479259 1305031111.511264 1305031111.476000 1305031111.515700 0.011037 0.007813 0.017465 0.020932
1305031111.511264 1305031111.543250 1305031111.515700 1305031111.545800 0.005849 0.007707 0.013654 0.015725
1305031111.543250 1305031111.579237 1305031111.545800 1305031111.575800 0.012662 0.015052 0.013837 0.019533
1305031111.579237 1305031111.611271 1305031111.575800 1305031111.615700 0.013464 0.012697 0.017823 0.012916
1305031111.611271 1305031111.643395 1305031111.615700 1305031111.645700 0.007153 0.008089 0.014053 0.020062
1305031111.643395 1305031111.679320 1305031111.645700 1305031111.675700 0.013134 0.015063 0.013727 0.020663
1305031111.679320 1305031111.711760 1305031111.675700 1305031111.715700 0.008471 0.002698 0.018209 0.017386
1305031111.711760 1305031111.743386 1305031111.715700 1305031111.745700 0.004090 0.003047 0.014513 0.030942
1305031111.743386 1305031111.779423 1305031111.745700 1305031111.775700 0.009949 0.015791 0.013803 0.029724
1305031111.779423 1305031111.811406 1305031111.775700 1305031111.815700 0.011913 0.008935 0.017804 0.026615
1305031111.811406 1305031111.843299 1305031111.815700 1305031111.845800 0.007799 0.009593 0.013115 0.016717
1305031111.843299 1305031111.879442 1305031111.845800 1305031111.875700 0.007712 0.010247 0.012510 0.011310
1305031111.879442 1305031111.911354 1305031111.875700 1305031111.915700 0.013543 0.014817 0.016402 0.017457
1305031111.911354 1305031111.943300 1305031111.915700 1305031111.945700 0.004469 0.005014 0.012501 0.017948
1305031111.943300 1305031111.979449 1305031111.945700 1305031111.975800 0.013014 0.010009 0.012401 0.016209
1305031111.979449 1305031112.011433 1305031111.975800 1305031112.015700 0.003538 0.006363 0.016058 0.019756
1305031112.011433 1305031112.043270 1305031112.015700 1305031112.045800 0.002289 0.003932 0.012321 0.016505
1305031112.043270 1305031112.079339 1305031112.045800 1305031112.075700 0.002013 0.004676 0.012635 0.021203
1305031112.079339 1305031112.111423 1305031112.075700 1305031112.115700 0.016107 0.014378 0.016021 0.019577
1305031112.111423 1305031112.144342 1305031112.115700 1305031112.145700 0.005249 0.007460 0.012604 0.015921
1305031112.144342 1305031112.179390 1305031112.145700 1305031112.175700 0.003301 0.002961 0.012810 0.024081
1305031112.179390 1305031112.211254 1305031112.175700 1305031112.215800 0.014569 0.014551 0.017981 0.025315
1305031112.211254 1305031112.243369 1305031112.215800 1305031112.245700 0.006306 0.009946 0.013203 0.018875
1305031112.243369 1305031112.279353 1305031112.245700 1305031112.275700 0.011481 0.014468 0.013324 0.012116
1305031112.279353 1305031112.311312 1305031112.275700 1305031112.315700 0.007482 0.005087 0.016917 0.014123
1305031112.311312 1305031112.343323 1305031112.315700 1305031112.345800 0.002610 0.004112 0.012223 0.013593
1305031112.343323 1305031112.379360 1305031112.345800 1305031112.375700 0.002273 0.007108 0.011776 0.009020
1305031112.379360 1305031112.411442 1305031112.375700 1305031112.415700 0.002433 0.005646 0.014957 0.013927
1305031112.411442 1305031112.443391 1305031112.415700 1305031112.445700 0.003542 0.003959 0.010779 0.012078
1305031112.443391 1305031112.479418 1305031112.445700 1305031112.475700 0.004052 0.004525 0.010242 0.017899
1305031112.479418 1305031112.511504 1305031112.475700 1305031112.515700 0.002498 0.002122 0.012179 0.019992
1305031112.511504 1305031112.543212 1305031112.515700 1305031112.545900 0.002430 0.003695 0.008724 0.010864
1305031112.543212 1305031112.579252 1305031112.545900 1305031112.575700 0.002101 0.004684 0.008081 0.013099
1305031112.579252 1305031112.611261 1305031112.575700 1305031112.615700 0.009552 0.015215 0.011467 0.019647
1305031112.611261 1305031112.643246 1305031112.615700 1305031112.645800 0.004607 0.004196 0.007476 0.017413
1305031112.643246 1305031112.679952 1305031112.645800 1305031112.675800 0.002328 0.006445 0.006083 0.009202
1305031112.679952 1305031112.711251 1305031112.675800 1305031112.715700 0.003152 0.004298 0.006115 0.011617
1305031112.711251 1305031112.743245 1305031112.715700 1305031112.745700 0.008377 0.006398 0.003755 0.011490
1305031112.743245 1305031112.779310 1305031112.745700 1305031112.775700 0.005910 0.009958 0.002404 0.011859
1305031112.779310 1305031112.811310 1305031112.775700 1305031112.815700 0.008535 0.010516 0.003457 0.005831
1305031112.811310 1305031112.843286 1305031112.815700 1305031112.845700 0.004639 0.008486 0.003500 0.012718
1305031112.843286 1305031112.879421 1305031112.845700 1305031112.875700 0.003201 0.008418 0.003906 0.008074
1305031112.879421 1305031112.911411 1305031112.875700 1305031112.915700 0.002538 0.006003 0.006054 0.012788
1305031112.911411 1305031112.943321 1305031112.915700 1305031112.945700 0.003594 0.002530 0.006210 0.010474
1305031112.943321 1305031112.979278 1305031112.945700 1305031112.975700 0.005108 0.008956 0.006634 0.006863
1305031112.979278 1305031113.011353 1305031112.975700 1305031113.015700 0.007854 0.003305 0.010431 0.009327
1305031113.011353 1305031113.043231 1305031113.015700 1305031113.045800 0.002763 0.003232 0.009058 0.010561
1305031113.043231 1305031113.079251 1305031113.045800 1305031113.075700 0.009525 0.012298 0.010049 0.014212
1305031113.079251 1305031113.111316 1305031113.075700 1305031113.115700 0.007573 0.004594 0.014370 0.014060
1305031113.111316 1305031113.143306 1305031113.115700 1305031113.145700 0.007323 0.011016 0.010892 0.009808
1305031113.143306 1305031113.179343 1305031113.145700 1305031113.175700 0.006880 0.005253 0.011487 0.005949
1305031113.179343 1305031113.211259 1305031113.175700 1305031113.215900 0.004282 0.003483 0.015807 0.016382
1305031113.211259 1305031113.243227 1305031113.215900 1305031113.245700 0.005988 0.006103 0.012905 0.014330
1305031113.243227 1305031113.279312 1305031113.245700 1305031113.275700 0.008336 0.008681 0.013036 0.009364
1305031113.279312 1305031113.311452 1305031113.275700 1305031113.315700 0.005795 0.010647 0.018799 0.024972
1305031113.311452 1305031113.343252 1305031113.315700 1305031113.345700 0.010303 0.014148 0.015520 0.016115
1305031113.343252 1305031113.379312 1305031113.345700 1305031113.375700 0.004114 0.007964 0.015843 0.017871
1305031113.379312 1305031113.411625 1305031113.375700 1305031113.415700 0.011310 0.007508 0.021840 0.014521
1305031113.411625 1305031113.443266 1305031113.415700 1305031113.445700 0.010862 0.011179 0.016586 0.017221
1305031113.443266 1305031113.479311 1305031113.445700 1305031113.475700 0.000855 0.005411 0.016661 0.015913
1305031113.479311 1305031113.511523 1305031113.475700 1305031113.515700 0.007403 0.003624 0.021373 0.014364
1305031113.511523 1305031113.543242 1305031113.515700 1305031113.545700 0.004858 0.006471 0.015677 0.013333
1305031113.543242 1305031113.579301 1305031113.545700 1305031113.575700 0.005288 0.004939 0.015364 0.011132
1305031113.579301 1305031113.611268 1305031113.575700 1305031113.615800 0.007949 0.005051 0.019528 0.012682
1305031113.611268 1305031113.643222 1305031113.615800 1305031113.645700 0.004645 0.007086 0.013705 0.009899
1305031113.643222 1305031113.679288 1305031113.645700 1305031113.675700 0.002135 0.002360 0.013624 0.007380
1305031113.679288 1305031113.711931 1305031113.675700 1305031113.715700 0.007138 0.005058 0.017403 0.011336
1305031113.711931 1305031113.743590 1305031113.715700 1305031113.745800 0.001417 0.001386 0.012686 0.012041
1305031113.743590 1305031113.779320 1305031113.745800 1305031113.775700 0.004838 0.003785 0.012340 0.009408
1305031113.779320 1305031113.811237 1305031113.775700 1305031113.815700 0.003714 0.002282 0.016537 0.006254
1305031113.811237 1305031113.843295 1305031113.815700 1305031113.845700 0.002387 0.003166 0.012382 0.009646
1305031113.843295 1305031113.879281 1305031113.845700 1305031113.875700 0.011182 0.009131 0.012481 0.009921
1305031113.879281 1305031113.911290 1305031113.875700 1305031113.915700 0.006870 0.004191 0.016505 0.006563
1305031113.911290 1305031113.943291 1305031113.915700 1305031113.945700 0.004448 0.005565 0.012759 0.010381
1305031113.943291 1305031113.979293 1305031113.945700 1305031113.975700 0.003492 0.002109 0.012961 0.012859
1305031113.979293 1305031114.011257 1305031113.975700 1305031114.015700 0.003085 0.006382 0.017339 0.016398
1305031114.011257 1305031114.043301 1305031114.015700 1305031114.045700 0.005309 0.004048 0.012878 0.007454
1305031114.043301 1305031114.079285 1305031114.045700 1305031114.075700 0.002119 0.001236 0.013063 0.010495
1305031114.079285 1305031114.111263 1305031114.075700 1305031114.115700 0.005697 0.004077 0.017150 0.016630
1305031114.111263 1305031114.143284 1305031114.115700 1305031114.145700 0.002295 0.005608 0.012657 0.009773
1305031114.143284 1305031114.179337 1305031114.145700 1305031114.175700 0.006674 0.009010 0.012300 0.008665
1305031114.179337 1305031114.211303 1305031114.175700 1305031114.215700 0.009575 0.009883 0.016299 0.007952
1305031114.211303 1305031114.243337 1305031114.215700 1305031114.245600 0.004802 0.003049 0.011965 0.011456
1305031114.243337 1305031114.279390 1305031114.245600 1305031114.275700 0.005419 0.002685 0.011597 0.012087
1305031114.279390 1305031114.311429 1305031114.275700 1305031114.315700 0.006608 0.001950 0.015113 0.018843
1305031114.311429 1305031114.343331 1305031114.315700 1305031114.345700 0.006566 0.009025 0.010936 0.008837
1305031114.343331 1305031114.379320 1305031114.345700 1305031114.375700 0.002812 0.004200 0.010539 0.008184
1305031114.379320 1305031114.411397 1305031114.375700 1305031114.415700 0.000887 0.003863 0.013327 0.011602
1305031114.411397 1305031114.443345 1305031114.415700 1305031114.445600 0.004588 0.004152 0.009216 0.010036
1305031114.443345 1305031114.479332 1305031114.445600 1305031114.475700 0.002300 0.001476 0.009340 0.013915
1305031114.479332 1305031114.511266 1305031114.475700 1305031114.515700 0.005764 0.002689 0.010676 0.017293
1305031114.511266 1305031114.543236 1305031114.515700 1305031114.545700 0.005822 0.008690 0.006801 0.008295
1305031114.543236 1305031114.579237 1305031114.545700 1305031114.575600 0.001014 0.004392 0.005605 0.007304
1305031114.579237 1305031114.611391 1305031114.575600 1305031114.615700 0.003759 0.005669 0.007063 0.010683
1305031114.611391 1305031114.644136 1305031114.615700 1305031114.645600 0.005009 0.005259 0.004642 0.011429
1305031114.644136 1305031114.679251 1305031114.645600 1305031114.675700 0.002870 0.001503 0.004080 0.013511
1305031114.679251 1305031114.711306 1305031114.675700 1305031114.715700 0.005979 0.005787 0.003723 0.008407
1305031114.711306 1305031114.743200 1305031114.715700 1305031114.745700 0.003189 0.003353 0.001921 0.009974
1305031114.743200 1305031114.779289 1305031114.745700 1305031114.775700 0.002869 0.004680 0.000781 0.006653
1305031114.779289 1305031114.811303 1305031114.775700 1305031114.815600 0.003159 0.005565 0.001500 0.004368
1305031114.811303 1305031114.843208 1305031114.815600 1305031114.845700 0.001446 0.001977 0.002081 0.004256
1305031114.843208 1305031114.879281 1305031114.845700 1305031114.875700 0.002603 0.002213 0.003259 0.002423
1305031114.879281 1305031114.912879 1305031114.875700 1305031114.915700 0.001216 0.002174 0.005731 0.003341
1305031114.912879 1305031114.943234 1305031114.915700 1305031114.945600 0.003814 0.004018 0.005924 0.003053
1305031114.943234 1305031114.979280 1305031114.945600 1305031114.975700 0.001924 0.003113 0.006921 0.004267
1305031114.979280 1305031115.011300 1305031114.975700 1305031115.015700 0.005505 0.006230 0.010687 0.011989
1305031115.011300 1305031115.043508 1305031115.015700 1305031115.045700 0.006941 0.009044 0.009098 0.005329
1305031115.043508 1305031115.079238 1305031115.045700 1305031115.075600 0.004793 0.007656 0.009770 0.002938
1305031115.079238 1305031115.111230 1305031115.075600 1305031115.115700 0.005927 0.007035 0.014947 0.017633
1305031115.111230 1305031115.143275 1305031115.115700 1305031115.145700 0.004330 0.008539 0.011835 0.013617
1305031115.143275 1305031115.179440 1305031115.145700 1305031115.175600 0.008059 0.010559 0.012088 0.004136
1305031115.179440 1305031115.211374 1305031115.175600 1305031115.215700 0.007174 0.009103 0.017609 0.012828
1305031115.211374 1305031115.243297 1305031115.215700 1305031115.245700 0.005776 0.008948 0.014533 0.012433
1305031115.243297 1305031115.279966 1305031115.245700 1305031115.275700 0.012242 0.015488 0.015340 0.010455
1305031115.279966 1305031115.311704 1305031115.275700 1305031115.315600 0.010025 0.009653 0.020727 0.021397
1305031115.311704 1305031115.343235 1305031115.315600 1305031115.345600 0.012599 0.014018 0.015917 0.015340
1305031115.343235 1305031115.379166 1305031115.345600 1305031115.375700 0.018474 0.020340 0.015288 0.015253
1305031115.379166 1305031115.411237 1305031115.375700 1305031115.415700 0.010462 0.011995 0.020743 0.022834
1305031115.411237 1305031115.443159 1305031115.415700 1305031115.445700 0.006043 0.007009 0.016249 0.013251
1305031115.443159 1305031115.479241 1305031115.445700 1305031115.475600 0.003808 0.007437 0.016334 0.014107
1305031115.479241 1305031115.511253 1305031115.475600 1305031115.515600 0.009083 0.015792 0.022824 0.021900
1305031115.511253 1305031115.543604 1305031115.515600 1305031115.545700 0.004995 0.009322 0.017804 0.024957
1305031115.543604 1305031115.579315 1305031115.545700 1305031115.575700 0.006702 0.012012 0.016909 0.018448
1305031115.579315 1305031115.611424 1305031115.575700 1305031115.615700 0.009335 0.005433 0.022352 0.018614
1305031115.611424 1305031115.643254 1305031115.615700 1305031115.645700 0.003413 0.007011 0.016461 0.016863
1305031115.643254 1305031115.679241 1305031115.645700 1305031115.675700 0.009494 0.012283 0.015993 0.018325
1305031115.679241 1305031115.711320 1305031115.675700 1305031115.715700 0.005248 0.010852 0.021233 0.022618
1305031115.711320 1305031115.743250 1305031115.715700 1305031115.745700 0.008538 0.007025 0.015771 0.019004
1305031115.743250 1305031115.779425 1305031115.745700 1305031115.775700 0.003592 0.006773 0.015460 0.019722
1305031115.779425 1305031115.811277 1305031115.775700 1305031115.815600 0.007284 0.007125 0.020382 0.028471
1305031115.811277 1305031115.843224 1305031115.815600 1305031115.845700 0.008404 0.012409 0.014469 0.020508
1305031115.843224 1305031115.879198 1305031115.845700 1305031115.875600 0.010176 0.014237 0.014037 0.014836
1305031115.879198 1305031115.911118 1305031115.875600 1305031115.915600 0.004621 0.007371 0.017788 0.016839
1305031115.911118 1305031115.943311 1305031115.915600 1305031115.945700 0.003973 0.004506 0.013105 0.016694
1305031115.943311 1305031115.980740 1305031115.945700 1305031115.985700 0.010214 0.005472 0.017129 0.018008
1305031115.980740 1305031116.011379 1305031115.985700 1305031116.015600 0.007287 0.009491 0.012570 0.023136
1305031116.011379 1305031116.043164 1305031116.015600 1305031116.045700 0.007880 0.012073 0.012423 0.021886
1305031116.043164 1305031116.080030 1305031116.045700 1305031116.075700 0.012864 0.017654 0.012114 0.021299
1305031116.080030 1305031116.111300 1305031116.075700 1305031116.115700 0.006287 0.003306 0.016036 0.026182
1305031116.111300 1305031116.143441 1305031116.115700 1305031116.145700 0.008894 0.010877 0.011205 0.015908
1305031116.143441 1305031116.179572 1305031116.145700 1305031116.175700 0.006514 0.009149 0.011203 0.009278
1305031116.179572 1305031116.211299 1305031116.175700 1305031116.215700 0.006709 0.004654 0.014177 0.016592
1305031116.211299 1305031116.243320 1305031116.215700 1305031116.245700 0.005265 0.003240 0.010370 0.013319
1305031116.243320 1305031116.279385 1305031116.245700 1305031116.275700 0.002841 0.004411 0.010058 0.017045
1305031116.279385 1305031116.311336 1305031116.275700 1305031116.315600 0.003849 0.003920 0.011937 0.021568
1305031116.311336 1305031116.343292 1305031116.315600 1305031116.345700 0.007796 0.005230 0.007312 0.008224
1305031116.343292 1305031116.379384 1305031116.345700 1305031116.375700 0.004554 0.005766 0.006015 0.012867
1305031116.379384 1305031116.411333 1305031116.375700 1305031116.415700 0.012346 0.015142 0.005945 0.013959
1305031116.411333 1305031116.443369 1305031116.415700 1305031116.445600 0.001962 0.003809 0.002335 0.017820
1305031116.443369 1305031116.479850 1305031116.445600 1305031116.475700 0.015346 0.014465 0.002035 0.004980
1305031116.479850 1305031116.511205 1305031116.475700 1305031116.515700 0.004152 0.004398 0.005006 0.012223
1305031116.511205 1305031116.543262 1305031116.515700 1305031116.545600 0.003193 0.003900 0.005969 0.008141
1305031116.543262 1305031116.579313 1305031116.545600 1305031116.575700 0.003068 0.003099 0.007977 0.007158
1305031116.579313 1305031116.611261 1305031116.575700 1305031116.615700 0.008660 0.009246 0.013552 0.023302
1305031116.611261 1305031116.643355 1305031116.615700 1305031116.645700 0.003356 0.002502 0.011858 0.022605
1305031116.643355 1305031116.679281 1305031116.645700 1305031116.675600 0.004177 0.009045 0.012777 0.018367
1305031116.679281 1305031116.711634 1305031116.675600 1305031116.715700 0.010494 0.007674 0.018489 0.025161
1305031116.711634 1305031116.743291 1305031116.715700 1305031116.745700 0.002551 0.004780 0.014528 0.022546
1305031116.743291 1305031116.779298 1305031116.745700 1305031116.775700 0.000812 0.003268 0.014728 0.020574
1305031116.779298 1305031116.811318 1305031116.775700 1305031116.815600 0.006901 0.012105 0.020062 0.025491
1305031116.811318 1305031116.846089 1305031116.815600 1305031116.845600 0.007614 0.007503 0.015608 0.023584
1305031116.846089 1305031116.880165 1305031116.845600 1305031116.875700 0.001919 0.006183 0.016016 0.017965
1305031116.880165 1305031116.912044 1305031116.875700 1305031116.915700 0.006342 0.003412 0.021959 0.026051
1305031116.912044 1305031116.943296 1305031116.915700 1305031116.945600 0.005385 0.005788 0.016522 0.033133
1305031116.943296 1305031116.979351 1305031116.945600 1305031116.975600 0.003966 0.004577 0.016961 0.026498
1305031116.979351 1305031117.011382 1305031116.975600 1305031117.015700 0.005718 0.002585 0.021479 0.032855
1305031117.011382 1305031117.043261 1305031117.015700 1305031117.045700 0.003425 0.005389 0.015083 0.019833
1305031117.043261 1305031117.079520 1305031117.045700 1305031117.075700 0.004649 0.007175 0.013847 0.019847
1305031117.079520 1305031117.111238 1305031117.075700 1305031117.115900 0.006512 0.005181 0.017127 0.025515
1305031117.111238 1305031117.143218 1305031117.115900 1305031117.145700 0.006211 0.009741 0.011617 0.017341
1305031117.143218 1305031117.179264 1305031117.145700 1305031117.175600 0.003464 0.006150 0.009604 0.018297
1305031117.179264 1305031117.211361 1305031117.175600 1305031117.215700 0.006771 0.007079 0.009538 0.011599
1305031117.211361 1305031117.243277 1305031117.215700 1305031117.245600 0.007871 0.010185 0.005611 0.011650
1305031117.243277 1305031117.279299 1305031117.245600 1305031117.275600 0.004274 0.006744 0.003896 0.010556
1305031117.279299 1305031117.311200 1305031117.275600 1305031117.315600 0.003199 0.002418 0.003575 0.008231
1305031117.311200 1305031117.343243 1305031117.315600 1305031117.345700 0.003970 0.006506 0.001972 0.001549
1305031117.343243 1305031117.379454 1305031117.345700 1305031117.375700 0.002734 0.001636 0.002454 0.001216
1305031117.379454 1305031117.411221 1305031117.375700 1305031117.415600 0.003096 0.005279 0.004496 0.006989
1305031117.411221 1305031117.443274 1305031117.415600 1305031117.445600 0.002593 0.003454 0.004069 0.005448
1305031117.443274 1305031117.479403 1305031117.445600 1305031117.475700 0.002028 0.000818 0.004835 0.004463
1305031117.479403 1305031117.511325 1305031117.475700 1305031117.515600 0.001737 0.004737 0.007517 0.010892
1305031117.511325 1305031117.544285 1305031117.515600 1305031117.545600 0.003391 0.005606 0.006042 0.006069
1305031117.544285 1305031117.579155 1305031117.545600 1305031117.575700 0.001528 0.003603 0.006457 0.004737
1305031117.579155 1305031117.611159 1305031117.575700 1305031117.615700 0.002634 0.002441 0.009709 0.005738
1305031117.611159 1305031117.643252 1305031117.615700 1305031117.645700 0.001355 0.001401 0.007688 0.006033
1305031117.643252 1305031117.679262 1305031117.645700 1305031117.675600 0.001923 0.005675 0.008110 0.006657
1305031117.679262 1305031117.711184 1305031117.675600 1305031117.715600 0.001558 0.003040 0.011305 0.009953
1305031117.711184 1305031117.743184 1305031117.715600 1305031117.745700 0.001434 0.002432 0.009144 0.006577
1305031117.743184 1305031117.779467 1305031117.745700 1305031117.775700 0.002036 0.006274 0.009096 0.006864
1305031117.779467 1305031117.811320 1305031117.775700 1305031117.815600 0.002786 0.009757 0.013196 0.009194
1305031117.811320 1305031117.843291 1305031117.815600 1305031117.845700 0.004624 0.007224 0.009733 0.004372
1305031117.843291 1305031117.879451 1305031117.845700 1305031117.875700 0.002109 0.002287 0.010199 0.006203
1305031117.879451 1305031117.911407 1305031117.875700 1305031117.915600 0.001022 0.002533 0.013469 0.004071
1305031117.911407 1305031117.943253 1305031117.915600 1305031117.945600 0.003253 0.003936 0.010216 0.003830
1305031117.943253 1305031117.979228 1305031117.945600 1305031117.975600 0.003046 0.003803 0.010196 0.005976
1305031117.979228 1305031118.011228 1305031117.975600 1305031118.015700 0.002714 0.003676 0.013634 0.003136
1305031118.011228 1305031118.043521 1305031118.015700 1305031118.045700 0.000654 0.001305 0.010439 0.002970
1305031118.043521 1305031118.079334 1305031118.045700 1305031118.075700 0.002767 0.002668 0.009901 0.004062
1305031118.079334 1305031118.111217 1305031118.075700 1305031118.115600 0.003512 0.007034 0.013439 0.013061
1305031118.111217 1305031118.143256 1305031118.115600 1305031118.145700 0.003414 0.005733 0.009705 0.007518
1305031118.143256 1305031118.179323 1305031118.145700 1305031118.175600 0.004968 0.002351 0.009662 0.006153
1305031118.179323 1305031118.211202 1305031118.175600 1305031118.215600 0.004401 0.007165 0.012497 0.010497
1305031118.211202 1305031118.243173 1305031118.215600 1305031118.245600 0.001643 0.005744 0.008938 0.003399
1305031118.243173 1305031118.279194 1305031118.245600 1305031118.275700 0.006581 0.006440 0.008958 0.009679
1305031118.279194 1305031118.311299 1305031118.275700 1305031118.315600 0.002584 0.002569 0.011267 0.015060
1305031118.311299 1305031118.343324 1305031118.315600 1305031118.345700 0.003873 0.006570 0.007747 0.006939
1305031118.343324 1305031118.379208 1305031118.345700 1305031118.375600 0.004685 0.004908 0.006869 0.006817
1305031118.379208 1305031118.411296 1305031118.375600 1305031118.415600 0.007546 0.006558 0.007763 0.007104
1305031118.411296 1305031118.445692 1305031118.415600 1305031118.445700 0.001745 0.001989 0.004346 0.006293
1305031118.445692 1305031118.479285 1305031118.445700 1305031118.475700 0.001746 0.001193 0.003176 0.004186
1305031118.479285 1305031118.511255 1305031118.475700 1305031118.515600 0.004521 0.002182 0.002583 0.004647
1305031118.511255 1305031118.544414 1305031118.515600 1305031118.545600 0.003959 0.003501 0.002214 0.004288
1305031118.544414 1305031118.579285 1305031118.545600 1305031118.575600 0.002940 0.002562 0.003050 0.003605
1305031118.579285 1305031118.616142 1305031118.575600 1305031118.615600 0.001724 0.001988 0.005877 0.007413
1305031118.616142 1305031118.645325 1305031118.615600 1305031118.645600 0.004483 0.004084 0.006064 0.007244
1305031118.645325 1305031118.679295 1305031118.645600 1305031118.675600 0.001792 0.003987 0.006848 0.004774
1305031118.679295 1305031118.711421 1305031118.675600 1305031118.715600 0.008116 0.005661 0.010721 0.007676
1305031118.711421 1305031118.746770 1305031118.715600 1305031118.745600 0.004574 0.004402 0.008645 0.008899
1305031118.746770 1305031118.779277 1305031118.745600 1305031118.775600 0.009215 0.008089 0.009546 0.010798
1305031118.779277 1305031118.811221 1305031118.775600 1305031118.815600 0.017266 0.012776 0.014267 0.005157
1305031118.811221 1305031118.846753 1305031118.815600 1305031118.845600 0.003979 0.005653 0.011050 0.010155
1305031118.846753 1305031118.879208 1305031118.845600 1305031118.875600 0.012454 0.008246 0.012049 0.006352
1305031118.879208 1305031118.911177 1305031118.875600 1305031118.915600 0.011052 0.008824 0.016431 0.005701
1305031118.911177 1305031118.946974 1305031118.915600 1305031118.945600 0.002380 0.000878 0.012482 0.005404
1305031118.946974 1305031118.979374 1305031118.945600 1305031118.975600 0.004712 0.004720 0.012676 0.009588
1305031118.979374 1305031119.011363 1305031118.975600 1305031119.015700 0.007062 0.003749 0.016926 0.006875
1305031119.011363 1305031119.047172 1305031119.015700 1305031119.045600 0.003188 0.004281 0.012485 0.001853
1305031119.047172 1305031119.079223 1305031119.045600 1305031119.075700 0.002932 0.004100 0.012055 0.005685
1305031119.079223 1305031119.111328 1305031119.075700 1305031119.115600 0.005362 0.002760 0.016161 0.009011
1305031119.111328 1305031119.147616 1305031119.115600 1305031119.145700 0.001784 0.002963 0.011735 0.006076
1305031119.147616 1305031119.179226 1305031119.145700 1305031119.175700 0.006361 0.006637 0.011528 0.007810
1305031119.179226 1305031119.211364 1305031119.175700 1305031119.215600 0.002461 0.003233 0.014684 0.009562
1305031119.211364 1305031119.247399 1305031119.215600 1305031119.245700 0.002386 0.001199 0.010406 0.002800
1305031119.247399 1305031119.279212 1305031119.245700 1305031119.275600 0.001496 0.006057 0.010698 0.004804
1305031119.279212 1305031119.311212 1305031119.275600 1305031119.315600 0.003431 0.002543 0.013448 0.006395
1305031119.311212 1305031119.347741 1305031119.315600 1305031119.345700 0.001857 0.003178 0.009636 0.005224
1305031119.347741 1305031119.379239 1305031119.345700 1305031119.375600 0.006587 0.006780 0.009851 0.004171
1305031119.379239 1305031119.411484 1305031119.375600 1305031119.415600 0.005629 0.006341 0.013450 0.004829
1305031119.411484 1305031119.447706 1305031119.415600 1305031119.445600 0.001552 0.004032 0.010090 0.003809
1305031119.447706 1305031119.479267 1305031119.445600 1305031119.475600 0.003711 0.004050 0.010414 0.005407
1305031119.479267 1305031119.511240 1305031119.475600 1305031119.515700 0.003776 0.003020 0.014116 0.002835
1305031119.511240 1305031119.547382 1305031119.515700 1305031119.545600 0.001514 0.002319 0.010487 0.003033
1305031119.547382 1305031119.579559 1305031119.545600 1305031119.575600 0.005915 0.005316 0.010670 0.007010
1305031119.579559 1305031119.615017 1305031119.575600 1305031119.615600 0.007868 0.006105 0.014127 0.005860
1305031119.615017 1305031119.647903 1305031119.615600 1305031119.645600 0.003928 0.004006 0.010818 0.007345
1305031119.647903 1305031119.679208 1305031119.645600 1305031119.675600 0.003479 0.003733 0.010567 0.008918
1305031119.679208 1305031119.715232 1305031119.675600 1305031119.715700 0.007735 0.003483 0.013759 0.018134
1305031119.715232 1305031119.747193 1305031119.715700 1305031119.745700 0.003687 0.008092 0.009848 0.006437
1305031119.747193 1305031119.779169 1305031119.745700 1305031119.775600 0.000920 0.002653 0.009616 0.005813
1305031119.779169 1305031119.814537 1305031119.775600 1305031119.815600 0.003915 0.005733 0.012514 0.013237
1305031119.814537 1305031119.847429 1305031119.815600 1305031119.845600 0.002271 0.003428 0.008815 0.006006
1305031119.847429 1305031119.879214 1305031119.845600 1305031119.875700 0.004938 0.008270 0.008499 0.006563
1305031119.879214 1305031119.911401 1305031119.875700 1305031119.915500 0.006062 0.011912 0.011005 0.007023
1305031119.911401 1305031119.947392 1305031119.915500 1305031119.945600 0.002461 0.005847 0.007254 0.005817
1305031119.947392 1305031119.979537 1305031119.945600 1305031119.975600 0.001704 0.003977 0.006948 0.007579
1305031119.979537 1305031120.015264 1305031119.975600 1305031120.015600 0.004473 0.010980 0.008348 0.017404
1305031120.015264 1305031120.047290 1305031120.015600 1305031120.045600 0.011275 0.017766 0.004579 0.005909
1305031120.047290 1305031120.079418 1305031120.045600 1305031120.075600 0.003646 0.007126 0.003396 0.006948
1305031120.079418 1305031120.115232 1305031120.075600 1305031120.115600 0.003314 0.007769 0.002186 0.009370
1305031120.115232 1305031120.148157 1305031120.115600 1305031120.145600 0.005454 0.008994 0.000900 0.002749
1305031120.148157 1305031120.179246 1305031120.145600 1305031120.175600 0.003679 0.002719 0.002748 0.006805
1305031120.179246 1305031120.215249 1305031120.175600 1305031120.215600 0.004477 0.003012 0.005695 0.011718
