# stamp_est0 stamp_est1 stamp_gt0 stamp_gt1 trans_error rot_error trans_relative_pose_gt rot_relative_pose_gt
7147.269394 7147.306257 7147.270000 7147.310000 0.002549 0.002031 0.021974 0.004272
7147.306257 7147.343121 7147.310000 7147.340000 0.004638 0.001833 0.017092 0.004332
7147.343121 7147.379984 7147.340000 7147.380000 0.002507 0.000673 0.023890 0.009063
7147.379984 7147.416848 7147.380000 7147.420000 0.038842 0.032612 0.024496 0.009985
7147.416848 7147.453711 7147.420000 7147.450000 0.003403 0.001798 0.018927 0.006869
7147.453711 7147.490575 7147.450000 7147.490000 0.001547 0.001507 0.025372 0.009381
7147.490575 7147.527438 7147.490000 7147.530000 0.001964 0.001412 0.025255 0.012091
7147.527438 7147.564301 7147.530000 7147.560000 0.004471 0.002192 0.019132 0.010611
7147.564301 7147.601165 7147.560000 7147.600000 0.004370 0.004407 0.024718 0.012379
7147.601165 7147.638028 7147.600000 7147.640000 0.002342 0.001380 0.023134 0.009099
7147.638028 7147.674892 7147.640000 7147.670000 0.004455 0.001906 0.016293 0.006501
7147.674892 7147.711755 7147.670000 7147.710000 0.002273 0.001032 0.020393 0.009947
7147.711755 7147.748619 7147.710000 7147.750000 0.001485 0.001286 0.019430 0.012138
7147.748619 7147.785482 7147.750000 7147.790000 0.002223 0.001531 0.018833 0.013665
7147.785482 7147.822345 7147.790000 7147.820000 0.003207 0.002785 0.013757 0.010625
7147.822345 7147.859209 7147.820000 7147.860000 0.001244 0.001565 0.017897 0.014566
7147.859209 7147.896072 7147.860000 7147.900000 0.000947 0.000740 0.017449 0.013982
7147.896072 7147.932936 7147.900000 7147.930000 0.003061 0.002541 0.012888 0.009632
7147.932936 7147.969799 7147.930000 7147.970000 0.001497 0.001909 0.017095 0.012001
7147.969799 7148.006663 7147.970000 7148.010000 0.000918 0.000997 0.016869 0.011719
7148.006663 7148.043526 7148.010000 7148.040000 0.004046 0.003316 0.012880 0.009485
7148.043526 7148.080389 7148.040000 7148.080000 0.001792 0.001417 0.017589 0.014615
7148.080389 7148.117253 7148.080000 7148.120000 0.001819 0.001959 0.017515 0.015224
7148.117253 7148.154116 7148.120000 7148.150000 0.003841 0.001853 0.013254 0.009998
7148.154116 7148.190980 7148.150000 7148.190000 0.001946 0.001594 0.017557 0.010188
7148.190980 7148.227843 7148.190000 7148.230000 0.001401 0.001374 0.017379 0.010761
7148.227843 7148.264706 7148.230000 7148.260000 0.002622 0.001002 0.013169 0.006623
7148.264706 7148.301570 7148.260000 7148.300000 0.001460 0.001466 0.016972 0.010359
7148.301570 7148.338433 7148.300000 7148.340000 0.002068 0.002939 0.016836 0.007849
7148.338433 7148.375297 7148.340000 7148.380000 0.001723 0.002445 0.017261 0.009673
7148.375297 7148.412160 7148.380000 7148.410000 0.001856 0.001591 0.012636 0.007267
7148.412160 7148.449023 7148.410000 7148.450000 0.001154 0.000776 0.016906 0.014730
7148.449023 7148.485887 7148.450000 7148.490000 0.000411 0.001423 0.016931 0.016103
7148.485887 7148.522750 7148.490000 7148.520000 0.003337 0.002847 0.012655 0.010178
7148.522750 7148.559614 7148.520000 7148.560000 0.001825 0.001288 0.017484 0.014094
7148.559614 7148.596477 7148.560000 7148.600000 0.001878 0.001439 0.017358 0.014049
7148.596477 7148.633341 7148.600000 7148.630000 0.003729 0.002651 0.013124 0.010178
7148.633341 7148.670204 7148.630000 7148.670000 0.002265 0.001464 0.018433 0.014539
7148.670204 7148.707067 7148.670000 7148.710000 0.001843 0.001868 0.018289 0.016228
7148.707067 7148.743931 7148.710000 7148.740000 0.003102 0.002168 0.014012 0.011951
7148.743931 7148.780794 7148.740000 7148.780000 0.002793 0.001878 0.019668 0.016654
7148.780794 7148.817658 7148.780000 7148.820000 0.003360 0.002774 0.020620 0.019387
7148.817658 7148.854521 7148.820000 7148.850000 0.003220 0.002914 0.016311 0.015469
7148.854521 7148.891385 7148.850000 7148.890000 0.002264 0.002209 0.022817 0.019347
7148.891385 7148.928248 7148.890000 7148.930000 0.002069 0.000932 0.023923 0.016789
7148.928248 7148.965111 7148.930000 7148.970000 0.001667 0.000980 0.024874 0.015271
7148.965111 7149.001975 7148.970000 7149.000000 0.006114 0.002763 0.018928 0.008616
7149.001975 7149.038838 7149.000000 7149.040000 0.003499 0.001277 0.024818 0.009736
7149.038838 7149.075702 7149.040000 7149.080000 0.003315 0.004357 0.024136 0.010319
7149.075702 7149.112565 7149.080000 7149.110000 0.004923 0.003049 0.017808 0.005375
7149.112565 7149.149429 7149.110000 7149.150000 0.001463 0.003831 0.023841 0.008002
7149.149429 7149.186292 7149.150000 7149.190000 0.002045 0.002922 0.023652 0.011997
7149.186292 7149.223155 7149.190000 7149.220000 0.004316 0.003290 0.017125 0.012091
7149.223155 7149.260019 7149.220000 7149.260000 0.002076 0.003638 0.021582 0.020250
7149.260019 7149.296882 7149.260000 7149.300000 0.002173 0.000918 0.019802 0.017220
7149.296882 7149.333746 7149.300000 7149.330000 0.005581 0.002484 0.013890 0.009194
7149.333746 7149.370609 7149.330000 7149.370000 0.003465 0.001367 0.017914 0.010380
7149.370609 7149.407473 7149.370000 7149.410000 0.001145 0.000470 0.017808 0.009126
7149.407473 7149.444336 7149.410000 7149.440000 0.003666 0.002732 0.013584 0.007699
7149.444336 7149.481199 7149.440000 7149.480000 0.004080 0.002440 0.018380 0.013441
7149.481199 7149.518063 7149.480000 7149.520000 0.000874 0.001512 0.018329 0.017501
7149.518063 7149.554926 7149.520000 7149.550000 0.004572 0.004071 0.013948 0.014211
7149.554926 7149.591790 7149.550000 7149.590000 0.003609 0.003293 0.018882 0.018300
7149.591790 7149.628653 7149.590000 7149.630000 0.001387 0.000660 0.019052 0.016869
7149.628653 7149.665517 7149.630000 7149.670000 0.009034 0.005842 0.019003 0.016329
7149.665517 7149.702380 7149.670000 7149.700000 0.003647 0.001902 0.014143 0.009212
7149.702380 7149.739243 7149.700000 7149.740000 0.002659 0.002768 0.018911 0.007223
7149.739243 7149.776107 7149.740000 7149.780000 0.001288 0.002009 0.019074 0.004532
7149.776107 7149.812970 7149.780000 7149.810000 0.003808 0.000823 0.014442 0.008316
7149.812970 7149.849834 7149.810000 7149.850000 0.003480 0.001053 0.019732 0.006488
7149.849834 7149.886697 7149.850000 7149.890000 0.004553 0.001133 0.020402 0.011124
7149.886697 7149.923560 7149.890000 7149.920000 0.008460 0.003303 0.015566 0.008666
7149.923560 7149.960424 7149.920000 7149.960000 0.001651 0.002891 0.020740 0.006912
7149.960424 7149.997287 7149.960000 7150.000000 0.002240 0.002328 0.020310 0.008195
7149.997287 7150.034151 7150.000000 7150.030000 0.003917 0.003685 0.015279 0.006416
7150.034151 7150.071014 7150.030000 7150.070000 0.003561 0.005317 0.021892 0.011760
7150.071014 7150.107877 7150.070000 7150.110000 0.003000 0.001078 0.022137 0.005431
7150.107877 7150.144741 7150.110000 7150.140000 0.003043 0.000820 0.017529 0.006185
7150.144741 7150.181604 7150.140000 7150.180000 0.002382 0.001895 0.025257 0.010464
7150.181604 7150.218468 7150.180000 7150.220000 0.003281 0.001408 0.025766 0.007587
7150.218468 7150.255331 7150.220000 7150.260000 0.003079 0.002787 0.026323 0.008992
7150.255331 7150.292195 7150.260000 7150.290000 0.004127 0.001307 0.019503 0.006993
7150.292195 7150.329058 7150.290000 7150.330000 0.001202 0.000860 0.025283 0.009885
7150.329058 7150.365921 7150.330000 7150.370000 0.003320 0.001508 0.024765 0.011345
7150.365921 7150.402785 7150.370000 7150.400000 0.002864 0.003043 0.017491 0.009293
7150.402785 7150.439648 7150.400000 7150.440000 0.001910 0.003547 0.022417 0.012249
7150.439648 7150.476512 7150.440000 7150.480000 0.001040 0.002511 0.021891 0.011766
7150.476512 7150.513375 7150.480000 7150.510000 0.004882 0.003102 0.015559 0.008399
7150.513375 7150.550238 7150.510000 7150.550000 0.002809 0.001631 0.019865 0.010326
7150.550238 7150.587102 7150.550000 7150.590000 0.001650 0.002916 0.018867 0.009151
7150.587102 7150.623966 7150.590000 7150.620000 0.009923 0.002919 0.013768 0.006302
7150.623966 7150.660829 7150.620000 7150.660000 0.001459 0.003537 0.018931 0.004727
7150.660829 7150.697692 7150.660000 7150.700000 0.035725 0.016049 0.018908 0.002535
7150.697692 7150.734555 7150.700000 7150.730000 0.060858 0.027827 0.014317 0.001648
7150.734555 7150.771419 7150.730000 7150.770000 0.039825 0.022996 0.020065 0.009808
